X,Data Status,Date,Partner,Offer,Leads,Exclusive Auto Converted,Exclusive Auto Pct Gross,Agent Conversion Eligible,Agent Converted,Agent Conversion Pct,Avg Rev Per Agent Conv,Avg Cost,Avg Scrub Cost,Sum Cost,Sum Scrub Cost,Average Auto Revenue,Sum Auto Revenue,Avg Agent Revenue,Sum of Agent Revenue,Avg Revenue,Sum Revenue,Avg Income,Sum Income,
Feb'22,Regular,2/1/22,Partner_09,Offer_09,106,0,0,106,18,16.98,23.45,2.36,1.65,249.64,174.94,0,0,3.98,422.1,3.98,422.1,2.33,247.16,
Feb'22,Regular,2/1/22,Partner_11,Offer_21,9,8,88.89,1,0,0,0,7.56,6.04,68,54.4,12.44,112,0,0,12.44,112,6.4,57.6,
Feb'22,Regular,2/1/22,Partner_11,Offer_01,4,3,75,1,0,0,0,7.5,6,30,24,10.5,42,0,0,10.5,42,4.5,18,
Feb'22,Regular,2/1/22,Partner_11,Offer_02,25,25,100,0,0,0,0,4,3.2,100,80,3,75,0,0,3,75,-0.2,-5,
Feb'22,Regular,2/1/22,Partner_11,Offer_03,22,5,22.73,17,4,23.53,20,6,4.8,132,105.6,4.09,90,3.64,80,7.73,170,2.93,64.4,
Feb'22,Regular,2/1/22,Partner_11,Offer_04,19,19,100,0,0,0,0,11.08,8.86,210.46,168.4,22,418,0,0,22,418,13.14,249.6,
Feb'22,Regular,2/1/22,Partner_11,Offer_05,19,2,10.53,17,3,17.65,17,4,3.2,76,60.8,2.38,45.15,2.68,51,5.06,96.15,1.86,35.35,
Feb'22,Regular,2/1/22,Partner_11,Offer_23,10,0,0,10,0,0,0,4,3.2,40,32,0,0,0,0,0,0,-3.2,-32,
Feb'22,Regular,2/1/22,Partner_11,Offer_15,61,0,0,61,18,29.51,26.17,5,4,305,244,0,0,7.72,471,7.72,471,3.72,227,
Feb'22,Regular,2/1/22,Partner_11,Offer_16,16,16,100,0,0,0,0,6,4.8,96,76.8,18,288,0,0,18,288,13.2,211.2,
Feb'22,Regular,2/1/22,Partner_11,Offer_06,99,0,0,99,43,43.43,21,4,3.2,396,316.8,0,0,9.12,903,9.12,903,5.92,586.2,
Feb'22,Regular,2/1/22,Partner_11,Offer_07,23,10,43.48,13,2,15.38,30.5,7.53,6.02,173.18,138.54,6.09,140,2.65,61,8.74,201,2.72,62.46,
Feb'22,Regular,2/1/22,Partner_11,Offer_08,4,0,0,4,1,25,30,4.57,3.66,18.3,14.64,0,0,7.5,30,7.5,30,3.84,15.36,
Feb'22,Regular,2/1/22,Partner_11,Offer_17,10,0,0,10,3,30,37,5,4,50,40,0,0,11.1,111,11.1,111,7.1,71,
Feb'22,Regular,2/1/22,Partner_11,Offer_09,82,2,2.44,80,19,23.75,34.32,5.12,4.1,420,336,0.34,28,7.95,652.1,8.29,680.1,4.2,344.1,
